anio,Clave_del_incendio,latitud,longitud,Clave_Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Region,Predio,Causa,Causa_especifica,Fecha_Inicio,Fecha_Termino,Duracion_dias,Tipo_de_incendio,Tipo_Vegetacion,Regimen_de_fuego,Tipo_impacto,Arbolado_Adulto,Renuevo,Arbustivo,Herbaceo,Hojarasca,Total_hectareas,Tamano,Deteccion,Llegada,Duracion,Entidad,fn_Clave_del_incendio,fn_Predio,fn_Causa,fn_Causa_especifica,fn_Duracion_dias,fn_Tipo_de_incendio,fn_Tipo_Vegetacion,fn_Tipo_impacto,fn_Tamano
2022,22-02-0014,31.42049444,-115.912425,1,Baja California,Ensenada,2,1,102,Noroeste,Alberto Rodríguez,Desconocidas,Desconocidas,6/18/2022,6/23/2022,4 a 7 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,12.9001,0,414.3343,0,0,427.2344,Mayor a 100 Hectáreas,900,174900,437400,Baja California,,,,,,,,,
2022,22-02-0015,31.90766667,-116.6843056,1,Baja California,Ensenada,2,1,102,Noroeste,Sauzal,Desconocidas,Desconocidas,6/18/2022,6/18/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,1.2419,0,0,1.2419,0 a 5 Hectáreas,900,2100,5400,Baja California,,,,,,,,,
2022,22-02-0016,31.42604444,-116.3142306,1,Baja California,Ensenada,2,1,102,Noroeste,Santo Tomas,Transportes,Accidente automovilístico,6/18/2022,6/19/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,26.3439,0,0,26.3439,21 a 50 Hectáreas,1080,4080,80280,Baja California,,,,,,,,,
2022,22-02-0017,32.10321944,-116.6203056,1,Baja California,Ensenada,2,1,102,Noroeste,El Porvenir,Quema de basureros,Basurero irregular,6/20/2022,6/20/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,8.6427,0,0,8.6427,6 a 10 Hectáreas,600,3600,15600,Baja California,,,,,,,,,
2022,22-02-0018,32.56443611,-116.7450889,4,Baja California,Tijuana,2,4,402,Noroeste,La Presa Rural,Desconocidas,Desconocidas,6/21/2022,6/21/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,7.0659,2,0,9.0659,6 a 10 Hectáreas,5100,7800,30600,Baja California,,,,,,,,,
2022,22-02-0019,30.60270556,-115.7889556,6,Baja California,San Quintín,2,6,602,Noroeste,Las Palomas,Desconocidas,Desconocidas,6/22/2022,6/23/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,25.06,1.0039,0,26.0639,21 a 50 Hectáreas,1380,0,85500,Baja California,,,,,,,,,
2022,22-02-0020,31.92838333,-116.0429944,1,Baja California,Ensenada,2,1,102,Noroeste,El Sauco,Naturales,Rayos,6/24/2022,6/24/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,1.0387,0,0,1.0387,0 a 5 Hectáreas,1620,7020,14220,Baja California,,,,,,,,,
2022,22-02-0021,32.58106944,-116.5662917,3,Baja California,Tecate,2,3,302,Noroeste,Rancho La Puerta,Desconocidas,Desconocidas,6/25/2022,6/25/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,5.8412,3.6214,0,9.4626,6 a 10 Hectáreas,600,2400,6000,Baja California,,,,,,,,,
2022,22-02-0022,31.87122222,-116.3588556,1,Baja California,Ensenada,2,1,102,Noroeste,Agua Caliente,Desconocidas,Desconocidas,6/26/2022,6/26/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,105.3294,19.22,0,124.5494,Mayor a 100 Hectáreas,1380,3000,25200,Baja California,,,,,,,,,
2022,22-02-0023,32.01328056,-115.9087694,1,Baja California,Ensenada,2,1,102,Noroeste,Bajío De Cota,Naturales,Rayos,6/26/2022,6/27/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,6.9107,0,0,6.9107,6 a 10 Hectáreas,1200,1800,96300,Baja California,,,,,,,,,
2022,22-02-0024,32.18644722,-116.4888111,1,Baja California,Ensenada,2,1,102,Noroeste,Ignacio Zaragoza,Desconocidas,Desconocidas,6/27/2022,6/27/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,8,0.4238,0,8.4238,6 a 10 Hectáreas,3600,7200,20220,Baja California,,,,,,,,,
2022,22-02-0025,31.49406111,-116.29185,1,Baja California,Ensenada,2,1,102,Noroeste,El Zacatón,Desconocidas,Desconocidas,6/29/2022,6/30/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,138.4976,0,0,138.4976,Mayor a 100 Hectáreas,660,4260,88860,Baja California,,,,,,,,,
2022,22-02-0026,32.48321944,-116.3080556,3,Baja California,Tecate,2,3,302,Noroeste,El Cielo,Fogatas,Fogatas,6/30/2022,6/30/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,3.088,0.7,0,3.788,0 a 5 Hectáreas,600,6000,18900,Baja California,,,,,,,,,
2022,22-02-0027,31.11015,-115.5008417,1,Baja California,Ensenada,2,1,102,Noroeste,Norte de Bajío del Toro,Naturales,Rayos,7/2/2022,7/28/2022,Mayor de 7 Días,Mixto,Bosque de Pino,Adaptado,Impacto Moderado,45.8307,5.0923,203.6923,0,0,254.6153,Mayor a 100 Hectáreas,8100,178200,2226000,Baja California,,,,,,,,,
2022,22-02-0028,31.16465,-116.1471278,1,Baja California,Ensenada,2,1,102,Noroeste,Ingeniero Agrónomo Emiliano López Zamora,Desconocidas,Desconocidas,7/2/2022,7/3/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,10,75.3381,0,85.3381,51 a 100 Hectáreas,600,3300,114720,Baja California,,,,,,,,,
2022,22-02-0029,32.51081111,-116.5795583,3,Baja California,Tecate,2,3,302,Noroeste,Rancho Toro Salvaje,Fogatas,Fogatas,7/4/2022,7/4/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,1.1635,0,0,1.1635,0 a 5 Hectáreas,300,3300,14400,Baja California,,,,,,,,,
2022,22-02-0030,32.10485833,-115.9192833,1,Baja California,Ensenada,2,1,102,Noroeste,Rodeo del Rey,Desconocidas,Desconocidas,7/4/2022,7/4/2022,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0.1365,0.8,0,0.9365,0 a 5 Hectáreas,1200,3600,16200,Baja California,,,,,,,,,
2022,22-02-0031,32.27820833,-116.2261472,3,Baja California,Tecate,2,3,302,Noroeste,Agua Hechicera,Desconocidas,Desconocidas,7/10/2022,7/14/2022,4 a 7 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,38,0,493.7439,227.7,0,759.4439,Mayor a 100 Hectáreas,1200,7200,352800,Baja California,,,,,,,,,
2022,22-02-0032,32.59337778,-116.3520194,3,Baja California,Tecate,2,3,302,Noroeste,Piedra Magisterial,Actividades agrícolas,Quema para desmontar,7/10/2022,7/10/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,7.5,1.356,0,8.856,6 a 10 Hectáreas,1200,5100,21600,Baja California,,,,,,,,,
2022,22-02-0033,31.19104167,-115.9644167,1,Baja California,Ensenada,2,1,102,Noroeste,Cañada el Diablo,Desconocidas,Desconocidas,7/10/2022,7/12/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,22.4459,30.8957,0,53.3416,51 a 100 Hectáreas,720,0,176400,Baja California,,,,,,,,,
2022,22-02-0034,32.53776944,-116.3819222,3,Baja California,Tecate,2,3,302,Noroeste,Cañada Verde,Fumadores,Fumadores,7/11/2022,7/11/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,4,0.1326,0,4.1326,0 a 5 Hectáreas,1020,4500,18300,Baja California,,,,,,,,,
2022,22-02-0035,31.66341944,-115.7062528,1,Baja California,Ensenada,2,1,102,Noroeste,Misión Santa Catarina,Actividades ilícitas,Vandalismo,7/13/2022,7/14/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,28.4284,12.183,0,40.6114,21 a 50 Hectáreas,9600,67200,96000,Baja California,,,,,,,,,
2022,22-02-0036,32.48813889,-116.4075833,3,Baja California,Tecate,2,3,302,Noroeste,Rancho las Juntas,Quema de basureros,Quema en traspatio,7/14/2022,7/14/2022,1 Día,Superficial,Bosque de Galería,Sensible,Impacto Mínimo,0.3065,0,0,0.4599,0,0.7664,0 a 5 Hectáreas,1380,5400,14400,Baja California,,,,,,,,,
2022,22-02-0037,32.33719444,-116.572375,3,Baja California,Tecate,2,3,302,Noroeste,Cuesta del Testerazo,Desconocidas,Desconocidas,7/14/2022,7/14/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,18.3814,7.8778,0,26.2592,21 a 50 Hectáreas,600,4800,13200,Baja California,,,,,,,,,
2022,22-02-0038,32.599875,-116.3189556,3,Baja California,Tecate,2,3,302,Noroeste,Jardín del Rincón,Desconocidas,Desconocidas,7/15/2022,7/15/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,5.1249,0,0,5.1249,6 a 10 Hectáreas,480,1800,12600,Baja California,,,,,,,,,
2022,22-02-0039,31.88108056,-116.305975,1,Baja California,Ensenada,2,1,102,Noroeste,Km 38,Desconocidas,Desconocidas,7/18/2022,7/18/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,3.9993,8.706,0,12.7053,11 a 20 Hectáreas,900,3900,9300,Baja California,,,,,,,,,
2022,22-02-0040,32.04826111,-116.5527806,1,Baja California,Ensenada,2,1,102,Noroeste,Rancho el Dorado,Quema de basureros,Basurero irregular,7/21/2022,7/22/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,15.1275,0,0,15.1275,11 a 20 Hectáreas,900,43800,54900,Baja California,,,,,,,,,
2022,22-02-0041,32.07852778,-115.9318056,1,Baja California,Ensenada,2,1,102,Noroeste,Bajío Largo,Naturales,Rayos,7/25/2022,7/25/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,0.7824,0,0,0.7824,0 a 5 Hectáreas,780,4380,16980,Baja California,,,,,,,,,
2022,22-02-0042,32.54918333,-116.5975778,3,Baja California,Tecate,2,3,302,Noroeste,Nido de las Águilas,Quema de basureros,Basurero irregular,7/26/2022,7/26/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,1.1154,0,0,1.1154,0 a 5 Hectáreas,300,4200,14700,Baja California,,,,,,,,,
2022,22-02-0043,32.52999167,-116.5081556,3,Baja California,Tecate,2,3,302,Noroeste,Rancho las Auras,Quema de basureros,Quema de residuos de jardinería,7/27/2022,7/27/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,1.3408,0,0,1.3408,0 a 5 Hectáreas,300,4200,13200,Baja California,,,,,,,,,
2022,22-02-0044,31.94625,-116.0817361,1,Baja California,Ensenada,2,1,102,Noroeste,Heroes de Baja California,Desconocidas,Desconocidas,7/28/2022,7/29/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,3.0283,12.1135,0,15.1418,11 a 20 Hectáreas,1500,5700,78300,Baja California,,,,,,,,,
2022,22-02-0045,31.89614444,-116.4223889,1,Baja California,Ensenada,2,1,102,Noroeste,Cañón de las Cruces,Quema de basureros,Basurero irregular,8/7/2022,8/8/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0.5,0,27.2026,6.3007,0,34.0033,21 a 50 Hectáreas,1500,7140,99000,Baja California,,,,,,,,,
2022,22-02-0046,32.48290278,-116.5515583,3,Baja California,Tecate,2,3,302,Noroeste,Rancho los Monos,Actividades agrícolas,Quema para desmontar,8/8/2022,8/9/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,10.0004,0,0,10.0004,11 a 20 Hectáreas,900,4200,82800,Baja California,,,,,,,,,
2022,22-02-0047,32.54838889,-116.5988778,3,Baja California,Tecate,2,3,302,Noroeste,Rancho Buena Vista,Quema de basureros,Basurero irregular,8/16/2022,8/17/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,61.012,3.2111,0,64.2231,51 a 100 Hectáreas,1800,3900,94800,Baja California,,,,,,,,,
2022,22-02-0048,32.01177778,-116.6053333,1,Baja California,Ensenada,2,1,102,Noroeste,Rancho los Olivos,Desconocidas,Desconocidas,8/25/2022,8/25/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,15.8587,0,0,15.8587,11 a 20 Hectáreas,900,6300,16200,Baja California,,,,,,,,,
2022,22-02-0049,32.56700833,-116.5554944,3,Baja California,Tecate,2,3,302,Noroeste,Jeo Bill,Quema de basureros,Basurero irregular,9/5/2022,9/6/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,179.6798,24.5017,0,204.1815,Mayor a 100 Hectáreas,720,5220,75420,Baja California,,,,,,,,,
2022,22-02-0050,32.53236944,-116.5425028,3,Baja California,Tecate,2,3,302,Noroeste,Presa las Auras,Fogatas,Fogatas,9/6/2022,9/9/2022,4 a 7 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,324.0858,17.0571,0,341.1429,Mayor a 100 Hectáreas,600,1800,252600,Baja California,,,,,,,,,
2022,22-02-0051,32.49133889,-116.5275639,3,Baja California,Tecate,2,3,302,Noroeste,Cañon Manteca,Desconocidas,Desconocidas,9/7/2022,9/9/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,32.7772,622.767,0,655.5442,Mayor a 100 Hectáreas,1200,3900,161400,Baja California,,,,,,,,,
2022,22-02-0052,31.87717222,-116.3837944,1,Baja California,Ensenada,2,1,102,Noroeste,Agua Caliente 2,Desconocidas,Desconocidas,9/27/2022,9/28/2022,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,43.9587,26.3803,0,70.339,51 a 100 Hectáreas,1800,3900,90000,Baja California,,,,,,,,,
2022,22-02-0053,32.11051389,-116.5733083,1,Baja California,Ensenada,2,1,102,Noroeste,Solar Fortun,Quema de basureros,Quema de residuos de jardinería,10/31/2022,10/31/2022,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,6.8693,0,0,6.8693,6 a 10 Hectáreas,1740,4080,10740,Baja California,,,,,,,,,
2022,22-02-0054,30.91436111,-115.6573056,6,Baja California,San Quintín,2,6,602,Noroeste,Arroyo del Potrero,Fogatas,Fogatas,11/24/2022,11/25/2022,2 a 3 Días,Superficial,Vegetación de Galería,Sensible,Impacto Moderado,1.0828,0,8.2,1,0,10.2828,11 a 20 Hectáreas,600,13800,99840,Baja California,,,,,,,,,
2022,22-03-0001,23.48711111,-109.7210278,8,Baja California Sur,Los Cabos,3,8,803,Noroeste,Palmar santiago,Residuos de aprovechamiento forestal,Residuos de aprovechamiento forestal,3/4/2022,3/5/2022,2 a 3 Días,De copa,Palmar Natural,Adaptado,Impacto Mínimo,34.99,3,0,0,3,40.99,21 a 50 Hectáreas,7200,21600,93600,Baja California Sur,,,,,,,,,
2022,22-03-0002,23.61830556,-110.2326667,3,Baja California Sur,La Paz,3,3,303,Noroeste,Valdio,Desconocidas,Desconocidas,3/13/2022,3/13/2022,1 Día,Superficial,Matorral Sarcocaule,Otros,Impacto Mínimo,0,0,0,2.5834,0,2.5834,0 a 5 Hectáreas,1260,6660,10260,Baja California Sur,,,,,,,,,
2022,22-03-0003,23.09643611,-109.7004278,8,Baja California Sur,Los Cabos,3,8,803,Noroeste,Palmar santa rosa,Residuos de aprovechamiento forestal,Residuos de aprovechamiento forestal,3/16/2022,3/16/2022,1 Día,Superficial,Palmar Natural,Adaptado,Impacto Mínimo,0,0,0,2.1968,0,2.1968,0 a 5 Hectáreas,5400,11400,25200,Baja California Sur,,,,,,,,,
2022,22-03-0004,23.09300833,-109.7010139,8,Baja California Sur,Los Cabos,3,8,803,Noroeste,Palmar santa rosa,Residuos de aprovechamiento forestal,Residuos de aprovechamiento forestal,6/3/2022,6/4/2022,2 a 3 Días,Superficial,Palmar Natural,Adaptado,Impacto Mínimo,12,0,0,1.4511,0,13.4511,11 a 20 Hectáreas,360,720,77280,Baja California Sur,,,,,,,,,
2022,22-03-0005,23.44190556,-110.2382556,3,Baja California Sur,La Paz,3,3,303,Noroeste,La poza,Actividades ilícitas,Vandalismo,7/30/2022,7/31/2022,2 a 3 Días,Superficial,Palmar Natural,Adaptado,Impacto Mínimo,23.2473,0,0,2.2012,0,25.4485,21 a 50 Hectáreas,2880,9600,97800,Baja California Sur,,,,,,,,,
2022,22-03-0006,23.49889167,-109.7,8,Baja California Sur,Los Cabos,3,8,803,Noroeste,El Candil,Naturales,Rayos,8/9/2022,8/10/2022,2 a 3 Días,Superficial,Palmar Natural,Adaptado,Impacto Mínimo,4.7685,0,0,1.34,0,6.1085,6 a 10 Hectáreas,1800,95400,120000,Baja California Sur,,,,,,,,,
2022,22-04-0001,18.51233611,-92.16868611,7,Campeche,Palizada,4,7,704,Sureste,"Laguna Pom, Atasta",Cazadores,Cazadores,2/1/2022,2/4/2022,4 a 7 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,200,0,200,Mayor a 100 Hectáreas,36000,37800,295200,Campeche,,,,,,,,,
2022,22-04-0002,18.45886111,-92.06221667,7,Campeche,Palizada,4,7,704,Sureste,Ribera San Francisco,Cazadores,Cazadores,2/25/2022,3/4/2022,Mayor de 7 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,8717.3282,0,8717.3282,Mayor a 100 Hectáreas,36000,37800,640800,Campeche,,,,,,,,,
2022,22-04-0003,18.48547222,-89.22858333,10,Campeche,Calakmul,4,10,1004,Sureste,Los Robles,Limpias de derecho de vía,Limpias de derecho de vía,3/20/2022,3/23/2022,4 a 7 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Mínimo,0,119.6095,0,0,0,119.6095,Mayor a 100 Hectáreas,64800,136800,255600,Campeche,,,,,,,,,
2022,22-04-0004,19.14272222,-89.15411111,6,Campeche,Hopelchén,4,6,604,Sureste,Chun-ek,Cazadores,Cazadores,4/4/2022,4/6/2022,2 a 3 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Severo,2.0672,0,8.05,14.03,0,24.1472,21 a 50 Hectáreas,14400,72000,183600,Campeche,,,,,,,,,
2022,22-04-0005,19.09789444,-89.1712,6,Campeche,Hopelchén,4,6,604,Sureste,Chun-ek,Cazadores,Cazadores,4/10/2022,4/30/2022,Mayor de 7 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Severo,0,3180.7211,819.2152,0,0,3999.9363,Mayor a 100 Hectáreas,82800,90000,1643400,Campeche,,,,,,,,,
2022,22-04-0006,19.93019722,-90.43504722,2,Campeche,Campeche,4,2,204,Sureste,Koben,Cazadores,Cazadores,5/13/2022,5/16/2022,4 a 7 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,828.7207,0,828.7207,Mayor a 100 Hectáreas,1800,12600,286200,Campeche,,,,,,,,,
2022,22-04-0007,18.50777778,-89.22316667,10,Campeche,Calakmul,4,10,1004,Sureste,La Mosa,Actividades agrícolas,Quema para preparación de siembra,4/15/2022,4/16/2022,2 a 3 Días,Superficial,Selva Baja Espinosa Subperennifolia,Sensible,Impacto Mínimo,87.9895,0,546.4331,0,0,634.4226,Mayor a 100 Hectáreas,25200,73800,108000,Campeche,,,,,,,,,
2022,22-04-0008,18.29333333,-91.87722222,7,Campeche,Palizada,4,7,704,Sureste,El Vapor,Actividades agrícolas,Quema para preparación de siembra,5/5/2022,5/8/2022,4 a 7 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,1363.0244,0,1363.0244,Mayor a 100 Hectáreas,4500,13620,285300,Campeche,,,,,,,,,
2022,22-04-0009,18.65353889,-92.37639167,3,Campeche,Carmen,4,3,304,Sureste,La Veleta,Actividades pecuarias,Quema para pastoreo,5/6/2022,5/8/2022,2 a 3 Días,Superficial,Sabana,Adaptado,Impacto Mínimo,0,0,0,137.1231,0,137.1231,Mayor a 100 Hectáreas,3240,29040,122640,Campeche,,,,,,,,,
2022,22-04-0010,18.93194444,-89.27991667,10,Campeche,Calakmul,4,10,1004,Sureste,La Norma,Actividades agrícolas,Quema para preparación de siembra,5/16/2022,5/19/2022,4 a 7 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Severo,16.722,0,0,0,0,16.722,11 a 20 Hectáreas,3600,154800,270000,Campeche,,,,,,,,,
2022,22-04-0011,18.93641667,-89.26713889,10,Campeche,Calakmul,4,10,1004,Sureste,San Gregorio,Actividades agrícolas,Quema para preparación de siembra,5/18/2022,5/21/2022,4 a 7 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Severo,10.1772,0,0,0,0,10.1772,11 a 20 Hectáreas,14400,18000,262800,Campeche,,,,,,,,,
2022,22-04-0012,18.25077778,-89.32013889,10,Campeche,Calakmul,4,10,1004,Sureste,La Virgencita,Actividades agrícolas,Quema para preparación de siembra,5/10/2022,5/14/2022,4 a 7 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Mínimo,0,0,148.6974,0,0,148.6974,Mayor a 100 Hectáreas,262800,313200,352800,Campeche,,,,,,,,,
2022,22-04-0013,20.15531389,-90.33915278,5,Campeche,Hecelchakán,4,5,504,Sureste,Pomuch,Cazadores,Cazadores,5/19/2022,5/22/2022,4 a 7 Días,Superficial,Selva Baja Espinosa Subperennifolia,Sensible,Impacto Mínimo,0,33.333,242.311,90.5511,0,366.1951,Mayor a 100 Hectáreas,18000,72000,280800,Campeche,,,,,,,,,
2022,22-04-0014,18.9696,-90.17008056,4,Campeche,Champotón,4,4,404,Sureste,El Silencio,Cazadores,Cazadores,5/9/2022,5/20/2022,Mayor de 7 Días,Superficial,Selva Mediana Perennifolia,Sensible,Impacto Mínimo,353.0015,0,419.9423,0,0,772.9438,Mayor a 100 Hectáreas,75600,165600,975600,Campeche,,,,,,,,,
2022,22-04-0015,20.34398889,-90.38339167,1,Campeche,Calkiní,4,1,104,Sureste,Pucnachen,Cazadores,Cazadores,12/9/2022,12/11/2022,2 a 3 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,558.2955,0,558.2955,Mayor a 100 Hectáreas,3600,90000,205200,Campeche,,,,,,,,,
2022,22-05-0001,26.80641667,-102.15775,7,Coahuila,Cuatro Ciénegas,5,7,705,Noreste,Nuevo Atalaya,Actividades agrícolas,Quema para desmontar,1/6/2022,1/6/2022,1 Día,Superficial,Mezquital Xerófilo,Otros,Impacto Mínimo,0.5,0,0,0,0,0.5,0 a 5 Hectáreas,600,1800,14400,Coahuila,,,,,,,,,
2022,22-05-0002,26.83798333,-101.982375,7,Coahuila,Cuatro Ciénegas,5,7,705,Noreste,Antiguos Mineros,Desconocidas,Desconocidas,1/14/2022,1/15/2022,2 a 3 Días,Superficial,Vegetación Halófila Xerófila,Adaptado,Impacto Mínimo,0,0,9,2,0,11,11 a 20 Hectáreas,3600,39600,86400,Coahuila,,,,,,,,,
2022,22-05-0003,25.22297222,-101.0785833,30,Coahuila,Saltillo,5,30,3005,Noreste,Agua Nueva,Desconocidas,Desconocidas,1/16/2022,1/17/2022,2 a 3 Días,Superficial,Matorral Desértico Micrófilo,Otros,Impacto Mínimo,0,0,4,0,0,4,0 a 5 Hectáreas,600,2700,90000,Coahuila,,,,,,,,,
2022,22-05-0005,25.25122222,-100.9481389,30,Coahuila,Saltillo,5,30,3005,Noreste,Cañon de los Caballos,Desconocidas,Desconocidas,2/28/2022,3/1/2022,2 a 3 Días,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,4,0,21.3,0,25.3,21 a 50 Hectáreas,2400,3000,83400,Coahuila,,,,,,,,,
2022,22-05-0006,26.6482,-101.6948417,6,Coahuila,Castaños,5,6,605,Noreste,Cañon de las Uvas,Desconocidas,Desconocidas,3/7/2022,3/25/2022,Mayor de 7 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,23,241,215,0,479,Mayor a 100 Hectáreas,113400,183600,1591200,Coahuila,,,,,,,,,
2022,22-05-0007,25.34088889,-101.0085278,30,Coahuila,Saltillo,5,30,3005,Noreste,San Lorenzo,Desconocidas,Desconocidas,3/10/2022,3/11/2022,2 a 3 Días,Superficial,Matorral Desértico Rosetófilo,Otros,Impacto Mínimo,0,0,0.1,0,0,0.1,0 a 5 Hectáreas,1800,3600,97200,Coahuila,,,,,,,,,
2022,22-05-0009,25.43277778,-100.9136111,30,Coahuila,Saltillo,5,30,3005,Noreste,Loma Linda,Desconocidas,Desconocidas,3/15/2022,3/15/2022,1 Día,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,0.5,1.5,0,2,0 a 5 Hectáreas,1800,2700,12900,Coahuila,,,,,,,,,
2022,22-05-0010,28.64966667,-101.5427222,38,Coahuila,Zaragoza,5,38,3805,Noreste,Rancho Terreros,Desconocidas,Desconocidas,3/14/2022,3/17/2022,4 a 7 Días,Superficial,Bosque de Táscate,Sensible,Impacto Mínimo,0,0,12,9,0,21,21 a 50 Hectáreas,1800,151200,244800,Coahuila,,,,,,,,,
2022,22-05-0011,28.76125,-101.0837222,38,Coahuila,Zaragoza,5,38,3805,Noreste,El Remolino,Desconocidas,Desconocidas,3/20/2022,3/21/2022,2 a 3 Días,Superficial,Matorral Espinoso Tamaulipeco,Adaptado,Impacto Mínimo,0,0,7,3,0,10,6 a 10 Hectáreas,1200,4800,79200,Coahuila,,,,,,,,,
2022,22-05-0012,27.08290278,-101.5653611,31,Coahuila,San Buenaventura,5,31,3105,Noreste,Carretera 28,Desconocidas,Desconocidas,3/21/2022,3/22/2022,2 a 3 Días,Superficial,Pastizal Halófilo,Adaptado,Impacto Mínimo,0,0,55,42,0,97,51 a 100 Hectáreas,1800,3000,103800,Coahuila,,,,,,,,,
2022,22-05-0013,28.13900556,-101.1168556,28,Coahuila,Sabinas,5,28,2805,Noreste,Cuesta las Codornices,Desconocidas,Desconocidas,3/24/2022,3/24/2022,1 Día,Superficial,Matorral Espinoso Tamaulipeco,Adaptado,Impacto Mínimo,0,0,5,0,0,5,0 a 5 Hectáreas,900,3600,32400,Coahuila,,,,,,,,,
2022,22-05-0014,26.91420833,-102.1254694,7,Coahuila,Cuatro Ciénegas,5,7,705,Noreste,Mojarras,Desconocidas,Desconocidas,3/24/2022,3/25/2022,2 a 3 Días,Superficial,Pastizal Halófilo,Adaptado,Impacto Mínimo,0,0,15.5,27.5,0,43,21 a 50 Hectáreas,7200,43200,82800,Coahuila,,,,,,,,,
2022,22-05-0015,25.24991667,-100.9418056,30,Coahuila,Saltillo,5,30,3005,Noreste,Jaguey de Ferniza,Fumadores,Fumadores,3/25/2022,3/25/2022,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,1.5,0,1.5,0 a 5 Hectáreas,1800,3600,21600,Coahuila,,,,,,,,,
2022,22-05-0016,25.28741667,-101.0992778,30,Coahuila,Saltillo,5,30,3005,Noreste,La Encantada,Desconocidas,Desconocidas,4/1/2022,4/1/2022,1 Día,Superficial,Matorral Desértico Micrófilo,Otros,Impacto Mínimo,0,0,2.8,2.2,0,5,0 a 5 Hectáreas,2400,4200,27600,Coahuila,,,,,,,,,
2022,22-05-0017,28.67142778,-101.54635,38,Coahuila,Zaragoza,5,38,3805,Noreste,Terreros 2,Naturales,Rayos,4/5/2022,4/7/2022,2 a 3 Días,Superficial,Matorral Submontano,Otros,Impacto Mínimo,0,0,1.11,0.9,0,2.01,0 a 5 Hectáreas,1800,79200,172800,Coahuila,,,,,,,,,
